Year,Transect,Shoreline_Distance
2019,3083,1006.879568248467
2020,3083,1006.879568248467
2021,3083,972.4817222768521
2022,3083,1006.879568248467
2023,3083,1020.6386987790887
2024,3083,1026.3781331260902
2025,3083,1027.518261537715
2016,3084,993.120434794611
2017,3084,999.9999999999873
2018,3084,999.9999999999873
2019,3084,1006.8795668866387
2020,3084,1013.1890636203046
2021,3084,971.2386137082963
2022,3084,1013.1890636203046
2023,3084,1020.6386946937592
2024,3084,1027.518256089982
2025,3084,1034.3978182164717
2016,3085,993.1204361566811
2017,3085,999.9999999999989
2018,3085,999.9999999999989
2019,3085,1013.1890545621509
2020,3085,1013.7591274641617
2021,3085,965.6021645691726
2022,3085,1020.6386906087645
2023,3085,1026.3780968898961
2024,3085,1027.5182506432582
2025,3085,1039.5671269854533
2016,3086,999.9999999999474
2017,3086,999.9999999999474
2018,3086,999.9999999999474
2019,3086,1019.0509787835015
2020,3086,1019.0509787835015
2021,3086,971.4235604541718
2022,3086,1028.5764739029862
2023,3086,1038.1019365601385
2024,3086,1038.1019728388817
2025,3086,1047.6274755922352
2016,3087,993.1204406568027
2017,3087,999.9999999999618
2018,3087,999.9999999999618
2019,3087,1006.8795610244812
2020,3087,1006.8795610244812
2021,3087,972.4817511701299
2022,3087,1006.8795610244812
2023,3087,1020.6386771076668
2024,3087,1020.6386771076668
2025,3087,1034.3977889078458
2016,3088,993.1204420183803
2017,3088,1000.0000000000575
2018,3088,1000.0000000000575
2019,3088,1006.8795596627664
2020,3088,1013.1890175280837
2021,3088,972.4817566176395
2022,3088,1006.8795596627664
2023,3088,1020.6386730225742
2024,3088,1026.3780228238363
2025,3088,1034.397782098218
2016,3089,1000.0000000000168
2017,3089,1000.0000000000168
2018,3089,1000.0000000000168
2019,3089,1009.5254742677297
2020,3089,1019.05094299466
2021,3089,980.9490547124998
2022,3089,1009.5254742677297
2023,3089,1028.5764342530974
2024,3089,1028.5764342530974
2025,3089,1047.62740951133
2016,3090,993.1204451572196
2017,3090,1000.0000000000863
2018,3090,1000.0000000000863
2019,3090,1006.8795565255563
2020,3090,1006.8795565255563
2021,3090,973.6219662210341
2022,3090,1013.1889986152504
2023,3090,1020.6386636093144
2024,3090,1026.3779849956786
2025,3090,1034.3977664086535
2016,3091,1000.0000000000241
2017,3091,1000.0000000000241
2018,3091,1000.0000000000241
2019,3091,1009.5254520464977
2020,3091,1009.5254520464977
2021,3091,990.4745517697312
2022,3091,1009.5254520464977
2023,3091,1019.0509079096146
2024,3091,1028.5763675915923
2025,3091,1038.1018310923089
2016,3092,993.1204527946604
2017,3092,1000.0000000000218
2018,3092,1000.0000000000218
2019,3092,1000.0000000000218
2020,3092,1000.0000000000218
2021,3092,986.2409020031181
2022,3092,1000.0000000000218
2023,3092,1013.7590941874435
2024,3092,1013.7590941874435
2025,3092,1027.5181840892992
2016,3093,999.9999999999939
2017,3093,999.9999999999939
2018,3093,999.9999999999939
2019,3093,1009.525438829187
2020,3093,1009.525438829187
2021,3093,990.4745630794732
2022,3093,1009.525438829187
2023,3093,1019.0508814777037
2024,3093,1028.5763073193334
2025,3093,1038.1017782228132
2016,3094,993.1204572951505
2017,3094,1000.0000000000013
2018,3094,1000.0000000000013
2019,3094,1000.0000000000013
2020,3094,1006.8795443868707
2021,3094,986.8110640883677
2022,3094,1000.0000000000013
2023,3094,1013.1889237504477
2024,3094,1020.638627194512
2025,3094,1027.5181660909527
2016,3095,999.999999999981
2017,3095,999.999999999981
2018,3095,999.999999999981
2019,3095,1009.5254256117988
2020,3095,1009.5254256117988
2021,3095,1009.5254231291508
2022,3095,1009.5254256117988
2023,3095,1019.0508550415433
2024,3095,1028.576288289334
2025,3095,1038.1017253555142
2016,3096,993.1204617947725
2017,3096,1000.0000000000174
2018,3096,1000.0000000000174
2019,3096,1000.0000000000174
2020,3096,1006.8795398867076
2021,3096,1000.0000000000174
2022,3096,1000.0000000000174
2023,3096,1013.7590761869618
2024,3096,1013.7590761869618
2025,3096,1027.5181480894985
2016,3097,993.1204631571563
2017,3097,999.9999999999523
2018,3097,999.9999999999523
2019,3097,999.9999999999523
2020,3097,1006.8795385254251
2021,3097,999.9999999999523
2022,3097,999.9999999999523
2023,3097,1013.7590734643027
2024,3097,1020.6386096091154
2025,3097,1027.5181426430022
2016,3098,990.4745914229686
2017,3098,999.9999999999658
2018,3098,999.9999999999658
2019,3098,1009.5254099117757
2020,3098,1009.525412394424
2021,3098,990.4745914229686
2022,3098,999.9999999999658
2023,3098,1019.0508286080922
2024,3098,1028.576228014638
2025,3098,1038.1016724860601
2016,3099,986.240929004526
2017,3099,999.9999999999932
2018,3099,999.9999999999932
2019,3099,999.9999999999932
2020,3099,999.9999999999932
2021,3099,986.240929004526
2022,3099,999.9999999999932
2023,3099,1006.8795353868196
2024,3099,1013.7590671875384
2025,3099,1027.5181300900176
2016,3100,986.2409317275021
2017,3100,999.9999999999252
2018,3100,999.9999999999252
2019,3100,999.9999999999252
2020,3100,999.9999999999252
2021,3100,986.8111290972331
2022,3100,1006.8795340244492
2023,3100,1013.1888587409308
2024,3100,1013.7590644628659
2025,3100,1027.5181246413874
2016,3101,986.2409344505761
2017,3101,999.9999999999638
2018,3101,999.9999999999638
2019,3101,999.9999999999638
2020,3101,1006.8795326630071
2021,3101,993.1204690186103
2022,3101,1006.8795326630071
2023,3101,1013.75906173954
2024,3101,1026.3776871296482
2025,3101,1027.518119194453
2016,3102,980.1069752166916
2017,3102,999.9999999999686
2018,3102,999.9999999999686
2019,3102,999.9999999999686
2020,3102,1009.946513497529
2021,3102,990.0534872400775
2022,3102,999.9999999999686
2023,3102,1019.8930277315932
2024,3102,1029.8395472622997
2025,3102,1049.7325748556116
2016,3103,993.1204699659779
2017,3103,1000.0000000000391
2018,3103,1000.0000000000391
2019,3103,1006.8795317152169
2020,3103,1013.7590598443726
2021,3103,1000.0000000000391
2022,3103,1006.8795317152169
2023,3103,1020.6385891801217
2024,3103,1034.3976423602044
2025,3103,1041.2771666807798
2016,3104,1000.0000000000257
2017,3104,1000.0000000000257
2018,3104,1000.0000000000257
2019,3104,1009.5253913222073
2020,3104,1019.0507864608056
2021,3104,1000.0000000000257
2022,3104,1009.5253913222073
2023,3104,1028.5761854195391
2024,3104,1047.6269384548
2025,3104,1047.6269947877631
2016,3105,993.1204731043072
2017,3105,1000.0000000000082
2018,3105,1000.0000000000082
2019,3105,1000.0000000000082
2020,3105,1000.0000000000082
2021,3105,1000.0000000000082
2022,3105,1000.0000000000082
2023,3105,1013.7590535687667
2024,3105,1020.6385797651684
2025,3105,1034.397626668031
2016,3106,993.1204744656764
2017,3106,1000.0000000000105
2018,3106,1000.0000000000105
2019,3106,1000.0000000000105
2020,3106,1000.0000000000105
2021,3106,1000.0000000000105
2022,3106,1000.0000000000105
2023,3106,1013.7590508452188
2024,3106,1020.6385756803387
2025,3106,1034.3976198585783
2016,3107,1000.0000000000709
2017,3107,1000.0000000000709
2018,3107,1000.0000000000709
2019,3107,1006.8795244920922
2020,3107,1000.0000000000709
2021,3107,985.6191700910625
2022,3107,1006.8795244920922
2023,3107,1020.6385675096114
2024,3107,1020.6385675096114
2025,3107,1034.3976062418947
2016,3108,1006.8795231302292
2017,3108,999.9999999999643
2018,3108,999.9999999999643
2019,3108,1006.8795231302292
2020,3108,1006.8795231302292
2021,3108,972.481902747066
2022,3108,1006.8795231302292
2023,3108,1020.6385634235038
2024,3108,1020.6385634235038
2025,3108,1039.5663220780423
2016,3109,1009.5253654608196
2017,3109,1000.000000000018
2018,3109,1000.000000000018
2019,3109,1009.5253654608196
2020,3109,1009.5253654608196
2021,3109,971.423926522031
2022,3109,1009.5253654608196
2023,3109,1028.5761078355072
2024,3109,1028.5761078355072
2025,3109,1047.6268654823643
2016,3110,999.9999999999608
2017,3110,999.9999999999608
2018,3110,999.9999999999608
2019,3110,1006.8795172685191
2020,3110,999.9999999999608
2021,3110,979.3614472728428
2022,3110,1013.7590309499828
2023,3110,1013.7590309499828
2024,3110,1026.3774862141026
2025,3110,1034.3975701226657
2016,3111,1009.5253455451237
2017,3111,999.9999999999669
2018,3111,999.9999999999669
2019,3111,1009.5253480290523
2020,3111,999.9999999999669
2021,3111,980.9493153967397
2022,3111,1019.050699874319
2023,3111,1019.050699874319
2024,3111,1028.576055539261
2025,3111,1047.626778319547
2016,3112,1000.0000000000673
2017,3112,1000.0000000000673
2018,3112,1000.0000000000673
2019,3112,1006.8795100448791
2020,3112,1006.8795100448791
2021,3112,972.481955089906
2022,3112,1013.7590165026701
2023,3112,1013.7590165026701
2024,3112,1026.3773940168255
2025,3112,1034.3975340022862
2016,3113,1006.8795086830854
2017,3113,1000.0000000000649
2018,3113,1000.0000000000649
2019,3113,1006.8795086830854
2020,3113,1006.8795086830854
2021,3113,972.4819605357303
2022,3113,1013.7590137789375
2023,3113,1013.7590137789375
2024,3113,1027.5180232723185
2025,3113,1034.39752719352
2016,3114,1006.8795073213959
2017,3114,999.9999999999923
2018,3114,999.9999999999923
2019,3114,1006.8795073213959
2020,3114,1006.8795073213959
2021,3114,972.4819659836111
2022,3114,1020.6385159961198
2023,3114,1013.759011055949
2024,3114,1027.5180178256821
2025,3114,1034.397520384694
2016,3115,1009.9465245910111
2017,3115,1000.0000000000115
2018,3115,1000.0000000000115
2019,3115,1009.9465245910111
2020,3115,1009.9465245910111
2021,3115,960.2139090101406
2022,3115,1019.8930536122188
2023,3115,1029.8395759843906
2024,3115,1039.7861027872339
2025,3115,1049.732634654568
2016,3116,1013.7590091619691
2017,3116,1000.000000000048
2018,3116,1000.000000000048
2019,3116,1013.7590091619691
2020,3116,1013.7590091619691
2021,3116,979.3614799551667
2022,3116,1027.5180140384837
2023,3116,1027.5180140384837
2024,3116,1034.3975156505994
2025,3116,1048.156513859646
2016,3117,1006.8795050125597
2017,3117,1000.00000000006
2018,3117,1000.00000000006
2019,3117,1013.7590064382824
2020,3117,1006.8795050125597
2021,3117,986.2409897516858
2022,3117,1014.380903204424
2023,3117,1027.5180085903664
2024,3117,1034.3975088412915
2025,3117,1048.1565043266507
2016,3118,1009.5253100969594
2017,3118,1000.0000000000431
2018,3118,1000.0000000000431
2019,3118,1019.0506240115668
2020,3118,1009.5253100969594
2021,3118,980.9493912576655
2022,3118,1038.101263294687
2023,3118,1038.101263294687
2024,3118,1047.6265886622625
2025,3118,1057.151917847765
2016,3119,1000.0000000000355
2017,3119,1000.0000000000355
2018,3119,1000.0000000000355
2019,3119,1006.8795018743808
2020,3119,1000.0000000000355
2021,3119,979.3614934548135
2022,3119,1013.1886487631758
2023,3119,1013.7590001613875
2024,3119,1027.5179960366745
2025,3119,1034.397493148543
2016,3120,1009.5252986109716
2017,3120,999.9999999999495
2018,3120,999.9999999999495
2019,3120,1009.5253010939692
2020,3120,1009.5252986109716
2021,3120,971.424119627782
2022,3120,1019.0505966461557
2023,3120,1019.0506060051038
2024,3120,1038.1012272794042
2025,3120,1057.1518638256473
2016,3121,1000.0000000000665
2017,3121,1000.0000000000665
2018,3121,1000.0000000000665
2019,3121,1009.9465287737203
2020,3121,1000.0000000000665
2021,3121,960.2138922812131
2022,3121,1009.9465287737203
2023,3121,1019.893058285043
2024,3121,1029.8395885333368
2025,3121,1049.7326512424665
2016,3122,1006.8794964269638
2017,3122,1000.0000000000604
2018,3122,1000.0000000000604
2019,3122,1013.7589892666025
2020,3122,1006.8794964269638
2021,3122,986.8113753150417
2022,3122,1013.7589892666025
2023,3122,1020.6384833126759
2024,3122,1027.5179742477378
2025,3122,1041.2769549425648
2016,3123,1009.5252842359143
2017,3123,999.9999999999648
2018,3123,999.9999999999648
2019,3123,1019.0505722865313
2020,3123,1009.5252842359143
2021,3123,999.9999999999648
2022,3123,1019.0505722865313
2023,3123,1028.5758641561258
2024,3123,1038.101159843414
2025,3123,1057.1516818891846
2016,3124,999.9999999999837
2017,3124,999.9999999999837
2018,3124,999.9999999999837
2019,3124,1013.7589693729942
2020,3124,1006.8794864802007
2021,3124,986.8114395376559
2022,3124,1013.7589693729942
2023,3124,1027.5179344601836
2024,3124,1020.6384534721371
2025,3124,1027.5179344601836
2016,3125,986.2410295401954
2017,3125,999.999999999976
2018,3125,999.999999999976
2019,3125,1013.758966649446
2020,3125,1006.8794851181789
2021,3125,993.120516563877
2022,3125,1013.758966649446
2023,3125,1027.5179290121082
2024,3125,1020.6384493862458
2025,3125,1034.397409368078
2016,3126,986.241032262523
2017,3126,999.9999999999692
2018,3126,999.9999999999692
2019,3126,1013.7589639257883
2020,3126,1006.8794837564686
2021,3126,993.1205179249154
2022,3126,1013.7589639257883
2023,3126,1027.5179235650435
2024,3126,1026.3770481219476
2025,3126,1034.3974025584075
2016,3127,986.2410349874297
2017,3127,999.9999999999972
2018,3127,999.9999999999972
2019,3127,1013.7589612031561
2020,3127,1006.8794823954162
2021,3127,993.1205192874253
2022,3127,1013.7589612031561
2023,3127,1027.5179181190192
2024,3127,1027.5179181190192
2025,3127,1034.3973957508888
2016,3128,985.6190232050832
2017,3128,1000.0000000000744
2018,3128,1000.0000000000744
2019,3128,1013.7589584790215
2020,3128,1006.8794810333449
2021,3128,993.120520649736
2022,3128,1013.7589584790215
2023,3128,1020.638437131133
2024,3128,1027.517912672148
2025,3128,1034.3973889421984
2016,3129,979.3615600624705
2017,3129,999.9999999999933
2018,3129,999.9999999999933
2019,3129,1006.8794796710857
2020,3129,1006.8794796710857
2021,3129,993.1205220106758
2022,3129,1006.8794796710857
2023,3129,1020.6384330446026
2024,3129,1027.5179072236099
2025,3129,1034.3973821322252
2016,3130,986.8114939000479
2017,3130,999.9999999998939
2018,3130,999.9999999998939
2019,3130,1006.8794783098962
2020,3130,1006.8794783098962
2021,3130,986.2410431563441
2022,3130,1013.1884939342519
2023,3130,1020.638428960002
2024,3130,1020.638428960002
2025,3130,1028.761992254422
2016,3131,993.1205247338871
2017,3131,999.9999999999683
2018,3131,999.9999999999683
2019,3131,1006.8794769482381
2020,3131,1006.8794769482381
2021,3131,986.2410458803826
2022,3131,1013.7589503095724
2023,3131,1020.6384248756962
2024,3131,1020.6384248756962
2025,3131,1027.5178963311373
2016,3132,993.1205260959739
2017,3132,999.9999999999978
2018,3132,999.9999999999978
2019,3132,1006.8794755862108
2020,3132,1006.8794755862108
2021,3132,986.811512024176
2022,3132,1013.7589475853289
2023,3132,1020.638420790553
2024,3132,1020.638420790553
2025,3132,1034.3973617079168
2016,3133,986.2410513273966
2017,3133,1000.0000000000167
2018,3133,1000.0000000000167
2019,3133,1006.8794742246762
2020,3133,1006.8794742246762
2021,3133,993.1205274575459
2022,3133,1013.7589448619973
2023,3133,1020.6384167052536
2024,3133,1020.6384167052536
2025,3133,1034.3973548990969
2016,3134,986.2410540495134
2017,3134,1000.0000000000625
2018,3134,1000.0000000000625
2019,3134,1006.8794728631501
2020,3134,1006.8794728631501
2021,3134,1000.0000000000625
2022,3134,1013.7589421385703
2023,3134,1020.638412619841
2024,3134,1020.638412619841
2025,3134,1028.7620308380763
2016,3135,986.241056773905
2017,3135,1000.0000000000373
2018,3135,1000.0000000000373
2019,3135,1006.8794715018244
2020,3135,1006.8794715018244
2021,3135,1006.8794715018244
2022,3135,1013.7589394155298
2023,3135,1020.6384085351706
2024,3135,1026.3768850264833
2025,3135,1027.5178745438002
2016,3136,986.2410594977583
2017,3136,999.9999999999422
2018,3136,999.9999999999422
2019,3136,1006.879470140127
2020,3136,1006.879470140127
2021,3136,1006.879470140127
2022,3136,1013.7589366923036
2023,3136,1020.6384044505122
2024,3136,1027.517869097942
2025,3136,1034.3973344739193
2016,3137,986.8115573289015
2017,3137,1000.0000000000988
2018,3137,1000.0000000000988
2019,3137,1006.8794687783222
2020,3137,1013.1884305077826
2021,3137,1000.0000000000988
2022,3137,1013.7589339684638
2023,3137,1020.6384003646259
2024,3137,1027.517863649862
2025,3137,1034.397327664621
2016,3138,993.120534265106
2017,3138,999.9999999999269
2018,3138,999.9999999999269
2019,3138,1006.8794674164371
2020,3138,1013.7589312449509
2021,3138,999.9999999999269
2022,3138,1013.7589312449509
2023,3138,1020.6383962796441
2024,3138,1027.5178582029969
2025,3138,1034.3973208557138
2016,3139,993.120535628138
2017,3139,1000.000000000076
2018,3139,1000.000000000076
2019,3139,1006.8794660556042
2020,3139,1013.7589285231246
2021,3139,1000.000000000076
2022,3139,1013.7589285231246
2023,3139,1020.6383921962627
2024,3139,1027.5178527578048
2025,3139,1034.3973140487115
2016,3140,990.0534562438096
2017,3140,1000.000000000056
2018,3140,1000.000000000056
2019,3140,1009.9465444939719
2020,3140,1019.8930897253241
2021,3140,990.0534534158451
2022,3140,1019.8930897253241
2023,3140,1029.8396356955097
2024,3140,1039.7861824033644
2025,3140,1059.6792780330145
2016,3141,999.9999999999606
2017,3141,999.9999999999606
2018,3141,999.9999999999606
2019,3141,1019.0503784107749
2020,3141,1028.5755733412097
2021,3141,990.4748165199333
2022,3141,1028.5755733412097
2023,3141,1038.1007720919024
2024,3141,1047.6259746584265
2025,3141,1057.1511810429968
2016,3142,971.4244753839671
2017,3142,999.9999999999798
2018,3142,999.9999999999798
2019,3142,1019.0503594702551
2020,3142,1019.050368831066
2021,3142,980.9496464380456
2022,3142,1019.050368831066
2023,3142,1028.5755589714054
2024,3142,1038.1007529320027
2025,3142,1047.6259507095954
2016,3143,972.4821544940758
2017,3143,1000.0000000000415
2018,3143,1000.0000000000415
2019,3143,1006.8794601929519
2020,3143,1006.8794601929519
2021,3143,979.3616184978812
2022,3143,1013.1883753455776
2023,3143,1013.7589167978657
2024,3143,1020.6383746088001
2025,3143,1034.3972847365976
2016,3144,972.4821599414922
2017,3144,1000.0000000000041
2018,3144,1000.0000000000041
2019,3144,1006.8794588318553
2020,3144,1006.8794588318553
2021,3144,979.3616225840684
2022,3144,1013.7589140757099
2023,3144,1013.7589140757099
2024,3144,1020.6383705250006
2025,3144,1034.3972779296926
2016,3145,960.2138181316005
